,Suburb,Type,Price,Method,SellerG,Date,Distance,Postcode,Regionname,Propertycount,Year,Month,Quarter,Year_Quarter
2475,Clifton Hill,u,340000,PI,Woodards,2016-12-03,3.4,3068.0,Northern Metropolitan,2954.0,2016,12,4,2016-Q4
2476,Clifton Hill,h,780000,S,Harrington,2016-06-04,3.4,3068.0,Northern Metropolitan,2954.0,2016,6,2,2016-Q2
2477,Clifton Hill,h,1060000,S,Nelson,2016-11-07,3.4,3068.0,Northern Metropolitan,2954.0,2016,11,4,2016-Q4
2478,Clifton Hill,t,930000,S,Collins,2016-11-07,3.4,3068.0,Northern Metropolitan,2954.0,2016,11,4,2016-Q4
2479,Clifton Hill,h,1420000,S,Collins,2016-10-08,3.4,3068.0,Northern Metropolitan,2954.0,2016,10,4,2016-Q4
2480,Clifton Hill,h,1075000,S,Nelson,2016-10-08,3.4,3068.0,Northern Metropolitan,2954.0,2016,10,4,2016-Q4
2481,Clifton Hill,h,1105000,S,Harrington,2016-10-08,3.4,3068.0,Northern Metropolitan,2954.0,2016,10,4,2016-Q4
2482,Clifton Hill,h,1209000,S,Jellis,2016-10-08,3.4,3068.0,Northern Metropolitan,2954.0,2016,10,4,2016-Q4
2483,Clifton Hill,h,3010000,S,Collins,2016-09-10,3.4,3068.0,Northern Metropolitan,2954.0,2016,9,3,2016-Q3
2484,Clifton Hill,h,1435000,S,Nelson,2016-09-10,3.4,3068.0,Northern Metropolitan,2954.0,2016,9,3,2016-Q3
2485,Clifton Hill,h,1417000,SP,Nelson,2016-12-10,3.4,3068.0,Northern Metropolitan,2954.0,2016,12,4,2016-Q4
2486,Clifton Hill,h,1290000,S,Jellis,2016-12-10,3.4,3068.0,Northern Metropolitan,2954.0,2016,12,4,2016-Q4
2487,Clifton Hill,h,1226000,S,Nelson,2016-11-12,3.4,3068.0,Northern Metropolitan,2954.0,2016,11,4,2016-Q4
2488,Clifton Hill,u,495000,S,iTRAK,2016-08-13,3.4,3068.0,Northern Metropolitan,2954.0,2016,8,3,2016-Q3
2489,Clifton Hill,u,325000,VB,Collins,2016-08-13,3.4,3068.0,Northern Metropolitan,2954.0,2016,8,3,2016-Q3
2490,Clifton Hill,h,1370000,S,Collins,2016-08-13,3.4,3068.0,Northern Metropolitan,2954.0,2016,8,3,2016-Q3
2491,Clifton Hill,h,2560000,S,Collins,2016-10-15,3.4,3068.0,Northern Metropolitan,2954.0,2016,10,4,2016-Q4
2492,Clifton Hill,h,1620000,S,Nelson,2016-10-15,3.4,3068.0,Northern Metropolitan,2954.0,2016,10,4,2016-Q4
2493,Clifton Hill,h,1180000,SP,Harrington,2016-07-16,3.4,3068.0,Northern Metropolitan,2954.0,2016,7,3,2016-Q3
2494,Clifton Hill,h,1405000,S,Nelson,2016-09-17,3.4,3068.0,Northern Metropolitan,2954.0,2016,9,3,2016-Q3
2495,Clifton Hill,h,880000,VB,Nelson,2017-03-18,3.4,3068.0,Northern Metropolitan,2954.0,2017,3,1,2017-Q1
2496,Clifton Hill,h,1450000,VB,Nelson,2017-03-18,3.4,3068.0,Northern Metropolitan,2954.0,2017,3,1,2017-Q1
2497,Clifton Hill,h,856000,S,Nelson,2017-03-18,3.4,3068.0,Northern Metropolitan,2954.0,2017,3,1,2017-Q1
2498,Clifton Hill,h,900000,S,Nelson,2017-03-18,3.4,3068.0,Northern Metropolitan,2954.0,2017,3,1,2017-Q1
2499,Clifton Hill,u,885500,S,Collins,2016-06-18,3.4,3068.0,Northern Metropolitan,2954.0,2016,6,2,2016-Q2
2500,Clifton Hill,h,1680000,S,Nelson,2016-11-19,3.4,3068.0,Northern Metropolitan,2954.0,2016,11,4,2016-Q4
2501,Clifton Hill,h,730000,S,Nelson,2016-05-22,3.4,3068.0,Northern Metropolitan,2954.0,2016,5,2,2016-Q2
2502,Clifton Hill,t,825000,SP,Jellis,2016-09-24,3.4,3068.0,Northern Metropolitan,2954.0,2016,9,3,2016-Q3
2503,Clifton Hill,u,533000,SP,Jellis,2016-09-24,3.4,3068.0,Northern Metropolitan,2954.0,2016,9,3,2016-Q3
2504,Clifton Hill,h,1430000,S,Collins,2017-02-25,3.4,3068.0,Northern Metropolitan,2954.0,2017,2,1,2017-Q1
2505,Clifton Hill,h,1506000,S,Nelson,2017-02-25,3.4,3068.0,Northern Metropolitan,2954.0,2017,2,1,2017-Q1
2506,Clifton Hill,h,1150000,VB,Nelson,2016-07-26,3.4,3068.0,Northern Metropolitan,2954.0,2016,7,3,2016-Q3
2507,Clifton Hill,u,363000,S,hockingstuart,2016-06-27,3.4,3068.0,Northern Metropolitan,2954.0,2016,6,2,2016-Q2
2508,Clifton Hill,h,1360000,S,Nelson,2016-06-27,3.4,3068.0,Northern Metropolitan,2954.0,2016,6,2,2016-Q2
2509,Clifton Hill,t,841000,PI,Jellis,2016-11-27,3.4,3068.0,Northern Metropolitan,2954.0,2016,11,4,2016-Q4
2510,Clifton Hill,t,897500,SP,Jellis,2016-11-27,3.4,3068.0,Northern Metropolitan,2954.0,2016,11,4,2016-Q4
2511,Clifton Hill,t,810000,PI,Raine,2016-05-28,3.4,3068.0,Northern Metropolitan,2954.0,2016,5,2,2016-Q2
2512,Clifton Hill,h,1270000,S,Nelson,2016-08-28,3.4,3068.0,Northern Metropolitan,2954.0,2016,8,3,2016-Q3
2513,Clifton Hill,t,640000,VB,Miles,2016-08-28,3.4,3068.0,Northern Metropolitan,2954.0,2016,8,3,2016-Q3
2514,Coburg,h,850000,SP,Brad,2016-09-03,7.8,3058.0,Northern Metropolitan,11204.0,2016,9,3,2016-Q3
2515,Coburg,h,784000,S,Nelson,2016-09-03,7.8,3058.0,Northern Metropolitan,11204.0,2016,9,3,2016-Q3
2516,Coburg,t,655000,S,Nelson,2016-12-03,7.8,3058.0,Northern Metropolitan,11204.0,2016,12,4,2016-Q4
2517,Coburg,h,680000,S,Nelson,2016-12-03,7.8,3058.0,Northern Metropolitan,11204.0,2016,12,4,2016-Q4
2518,Coburg,h,1221000,S,Nelson,2016-12-03,7.8,3058.0,Northern Metropolitan,11204.0,2016,12,4,2016-Q4
2519,Coburg,t,807000,S,Nelson,2016-12-03,7.8,3058.0,Northern Metropolitan,11204.0,2016,12,4,2016-Q4
2520,Coburg,h,790000,S,Del,2016-12-03,7.8,3058.0,Northern Metropolitan,11204.0,2016,12,4,2016-Q4
2521,Coburg,h,955000,S,Nelson,2016-12-03,7.8,3058.0,Northern Metropolitan,11204.0,2016,12,4,2016-Q4
2522,Coburg,t,480000,VB,Nelson,2016-12-03,7.8,3058.0,Northern Metropolitan,11204.0,2016,12,4,2016-Q4
2523,Coburg,h,675000,PI,Walshe,2016-02-04,7.8,3058.0,Northern Metropolitan,11204.0,2016,2,1,2016-Q1
2524,Coburg,h,1300000,S,McDonald,2017-03-04,7.8,3058.0,Northern Metropolitan,11204.0,2017,3,1,2017-Q1
2525,Coburg,h,1010000,S,Jellis,2017-03-04,7.8,3058.0,Northern Metropolitan,11204.0,2017,3,1,2017-Q1
2526,Coburg,h,1202000,S,Nelson,2017-03-04,7.8,3058.0,Northern Metropolitan,11204.0,2017,3,1,2017-Q1
2527,Coburg,h,1370000,S,Ray,2017-03-04,7.8,3058.0,Northern Metropolitan,11204.0,2017,3,1,2017-Q1
2528,Coburg,h,550000,S,hockingstuart,2017-03-04,7.8,3058.0,Northern Metropolitan,11204.0,2017,3,1,2017-Q1
2529,Coburg,h,1000000,VB,Jellis,2017-03-04,7.8,3058.0,Northern Metropolitan,11204.0,2017,3,1,2017-Q1
2530,Coburg,h,935500,S,Brad,2017-03-04,7.8,3058.0,Northern Metropolitan,11204.0,2017,3,1,2017-Q1
2531,Coburg,u,2250000,PI,Peter,2017-03-04,7.8,3058.0,Northern Metropolitan,11204.0,2017,3,1,2017-Q1
2532,Coburg,h,145000,PI,Jellis,2016-06-04,7.8,3058.0,Northern Metropolitan,11204.0,2016,6,2,2016-Q2
2533,Coburg,h,905000,S,LITTLE,2016-06-04,7.8,3058.0,Northern Metropolitan,11204.0,2016,6,2,2016-Q2
2534,Coburg,h,860000,S,Peter,2016-06-04,7.8,3058.0,Northern Metropolitan,11204.0,2016,6,2,2016-Q2
2535,Coburg,h,953000,S,Jellis,2016-08-06,7.8,3058.0,Northern Metropolitan,11204.0,2016,8,3,2016-Q3
2536,Coburg,h,735000,SP,Nelson,2016-08-06,7.8,3058.0,Northern Metropolitan,11204.0,2016,8,3,2016-Q3
2537,Coburg,t,550000,PI,Brace,2016-05-07,7.8,3058.0,Northern Metropolitan,11204.0,2016,5,2,2016-Q2
2538,Coburg,t,790000,S,Raine,2016-05-07,7.8,3058.0,Northern Metropolitan,11204.0,2016,5,2,2016-Q2
2539,Coburg,h,1100000,VB,Nelson,2016-05-07,7.8,3058.0,Northern Metropolitan,11204.0,2016,5,2,2016-Q2
2540,Coburg,h,947000,S,Brad,2016-11-07,7.8,3058.0,Northern Metropolitan,11204.0,2016,11,4,2016-Q4
2541,Coburg,u,500000,SP,Jellis,2016-11-07,7.8,3058.0,Northern Metropolitan,11204.0,2016,11,4,2016-Q4
2542,Coburg,t,865000,S,Nelson,2016-11-07,7.8,3058.0,Northern Metropolitan,11204.0,2016,11,4,2016-Q4
2543,Coburg,u,466000,S,Nelson,2016-10-08,7.8,3058.0,Northern Metropolitan,11204.0,2016,10,4,2016-Q4
2544,Coburg,t,740000,VB,Nelson,2016-10-08,7.8,3058.0,Northern Metropolitan,11204.0,2016,10,4,2016-Q4
2545,Coburg,h,812000,S,Nicholson,2016-10-08,7.8,3058.0,Northern Metropolitan,11204.0,2016,10,4,2016-Q4
2546,Coburg,h,766000,S,Nicholson,2016-10-08,7.8,3058.0,Northern Metropolitan,11204.0,2016,10,4,2016-Q4
2547,Coburg,h,825000,S,Nicholson,2016-10-08,7.8,3058.0,Northern Metropolitan,11204.0,2016,10,4,2016-Q4
2548,Coburg,h,1131000,S,Nelson,2016-10-08,7.8,3058.0,Northern Metropolitan,11204.0,2016,10,4,2016-Q4
2549,Coburg,h,1064000,SP,Nelson,2016-10-08,7.8,3058.0,Northern Metropolitan,11204.0,2016,10,4,2016-Q4
2550,Coburg,t,610000,PI,Ray,2016-10-08,7.8,3058.0,Northern Metropolitan,11204.0,2016,10,4,2016-Q4
2551,Coburg,h,1210000,S,Nelson,2016-09-10,7.8,3058.0,Northern Metropolitan,11204.0,2016,9,3,2016-Q3
2552,Coburg,u,434000,S,Nelson,2016-09-10,7.8,3058.0,Northern Metropolitan,11204.0,2016,9,3,2016-Q3
2553,Coburg,u,653000,SP,Peter,2016-09-10,7.8,3058.0,Northern Metropolitan,11204.0,2016,9,3,2016-Q3
2554,Coburg,t,640000,S,Nelson,2016-12-10,7.8,3058.0,Northern Metropolitan,11204.0,2016,12,4,2016-Q4
2555,Coburg,h,820000,S,Peter,2016-12-10,7.8,3058.0,Northern Metropolitan,11204.0,2016,12,4,2016-Q4
2556,Coburg,h,1250000,S,Jellis,2016-12-10,7.8,3058.0,Northern Metropolitan,11204.0,2016,12,4,2016-Q4
2557,Coburg,h,1335000,S,Nelson,2016-12-10,7.8,3058.0,Northern Metropolitan,11204.0,2016,12,4,2016-Q4
2558,Coburg,h,1900000,VB,hockingstuart,2016-12-10,7.8,3058.0,Northern Metropolitan,11204.0,2016,12,4,2016-Q4
2559,Coburg,t,810000,S,JMRE,2017-02-11,7.8,3058.0,Northern Metropolitan,11204.0,2017,2,1,2017-Q1
2560,Coburg,h,1090000,S,ASL,2016-11-12,7.8,3058.0,Northern Metropolitan,11204.0,2016,11,4,2016-Q4
2561,Coburg,h,1130000,SP,Re,2016-11-12,7.8,3058.0,Northern Metropolitan,11204.0,2016,11,4,2016-Q4
2562,Coburg,h,1145000,S,Nelson,2016-11-12,7.8,3058.0,Northern Metropolitan,11204.0,2016,11,4,2016-Q4
2563,Coburg,t,657000,SP,Nelson,2016-08-13,7.8,3058.0,Northern Metropolitan,11204.0,2016,8,3,2016-Q3
2564,Coburg,h,763000,S,Woodards,2016-05-14,7.8,3058.0,Northern Metropolitan,11204.0,2016,5,2,2016-Q2
2565,Coburg,h,903000,S,Nelson,2016-10-15,7.8,3058.0,Northern Metropolitan,11204.0,2016,10,4,2016-Q4
2566,Coburg,h,1000000,S,Nelson,2016-10-15,7.8,3058.0,Northern Metropolitan,11204.0,2016,10,4,2016-Q4
2567,Coburg,h,1742000,SP,Nelson,2016-10-15,7.8,3058.0,Northern Metropolitan,11204.0,2016,10,4,2016-Q4
2568,Coburg,h,865000,S,Brad,2016-04-16,7.8,3058.0,Northern Metropolitan,11204.0,2016,4,2,2016-Q2
2569,Coburg,u,485000,VB,Nelson,2016-04-16,7.8,3058.0,Northern Metropolitan,11204.0,2016,4,2,2016-Q2
2570,Coburg,h,765000,S,Nelson,2016-04-16,7.8,3058.0,Northern Metropolitan,11204.0,2016,4,2,2016-Q2
2571,Coburg,h,1278000,S,Peter,2016-07-16,7.8,3058.0,Northern Metropolitan,11204.0,2016,7,3,2016-Q3
2572,Coburg,t,590000,VB,Ray,2016-09-17,7.8,3058.0,Northern Metropolitan,11204.0,2016,9,3,2016-Q3
2573,Coburg,h,1000000,SP,Peter,2016-09-17,7.8,3058.0,Northern Metropolitan,11204.0,2016,9,3,2016-Q3
2574,Coburg,t,590000,PI,Brace,2016-09-17,7.8,3058.0,Northern Metropolitan,11204.0,2016,9,3,2016-Q3
2575,Coburg,h,1030000,S,Considine,2016-09-17,7.8,3058.0,Northern Metropolitan,11204.0,2016,9,3,2016-Q3
2576,Coburg,h,1136000,S,Ray,2017-03-18,7.8,3058.0,Northern Metropolitan,11204.0,2017,3,1,2017-Q1
2577,Coburg,t,635000,S,Ray,2017-03-18,7.8,3058.0,Northern Metropolitan,11204.0,2017,3,1,2017-Q1
2578,Coburg,u,782000,S,Harcourts,2017-03-18,7.8,3058.0,Northern Metropolitan,11204.0,2017,3,1,2017-Q1
2579,Coburg,h,1061000,S,Brad,2017-03-18,7.8,3058.0,Northern Metropolitan,11204.0,2017,3,1,2017-Q1
2580,Coburg,h,1155000,S,Nelson,2017-03-18,7.8,3058.0,Northern Metropolitan,11204.0,2017,3,1,2017-Q1
2581,Coburg,h,650000,PI,RT,2016-06-18,7.8,3058.0,Northern Metropolitan,11204.0,2016,6,2,2016-Q2
2582,Coburg,h,1286000,S,Nelson,2016-06-18,7.8,3058.0,Northern Metropolitan,11204.0,2016,6,2,2016-Q2
2583,Coburg,h,885000,S,Nelson,2016-06-18,7.8,3058.0,Northern Metropolitan,11204.0,2016,6,2,2016-Q2
2584,Coburg,h,1160000,PI,Jellis,2016-06-18,7.8,3058.0,Northern Metropolitan,11204.0,2016,6,2,2016-Q2
2585,Coburg,h,1400000,S,RE,2016-06-18,7.8,3058.0,Northern Metropolitan,11204.0,2016,6,2,2016-Q2
2586,Coburg,u,470000,SP,Raine,2016-06-18,7.8,3058.0,Northern Metropolitan,11204.0,2016,6,2,2016-Q2
2587,Coburg,h,1725000,S,Nelson,2016-11-19,7.8,3058.0,Northern Metropolitan,11204.0,2016,11,4,2016-Q4
2588,Coburg,h,1260000,S,Jellis,2016-11-19,7.8,3058.0,Northern Metropolitan,11204.0,2016,11,4,2016-Q4
2589,Coburg,h,920000,SP,Jellis,2016-11-19,7.8,3058.0,Northern Metropolitan,11204.0,2016,11,4,2016-Q4
2590,Coburg,h,841000,S,Re,2016-11-19,7.8,3058.0,Northern Metropolitan,11204.0,2016,11,4,2016-Q4
2591,Coburg,u,537500,S,Nelson,2016-11-19,7.8,3058.0,Northern Metropolitan,11204.0,2016,11,4,2016-Q4
2592,Coburg,h,1130000,S,Brad,2016-08-22,7.8,3058.0,Northern Metropolitan,11204.0,2016,8,3,2016-Q3
2593,Coburg,t,664000,SP,Nelson,2016-08-22,7.8,3058.0,Northern Metropolitan,11204.0,2016,8,3,2016-Q3
2594,Coburg,t,598000,S,Nelson,2016-08-22,7.8,3058.0,Northern Metropolitan,11204.0,2016,8,3,2016-Q3
2595,Coburg,h,1120000,S,Raine,2016-08-22,7.8,3058.0,Northern Metropolitan,11204.0,2016,8,3,2016-Q3
2596,Coburg,h,870000,S,Nelson,2016-08-22,7.8,3058.0,Northern Metropolitan,11204.0,2016,8,3,2016-Q3
2597,Coburg,h,680000,PI,Raine,2016-04-23,7.8,3058.0,Northern Metropolitan,11204.0,2016,4,2,2016-Q2
2598,Coburg,h,670000,PI,Raine,2016-04-23,7.8,3058.0,Northern Metropolitan,11204.0,2016,4,2,2016-Q2
2599,Coburg,h,482500,S,Raine,2016-04-23,7.8,3058.0,Northern Metropolitan,11204.0,2016,4,2,2016-Q2
2600,Coburg,h,825000,S,Ray,2016-04-23,7.8,3058.0,Northern Metropolitan,11204.0,2016,4,2,2016-Q2
2601,Coburg,h,725000,S,Brad,2016-04-23,7.8,3058.0,Northern Metropolitan,11204.0,2016,4,2,2016-Q2
2602,Coburg,h,1250000,VB,Nelson,2016-04-23,7.8,3058.0,Northern Metropolitan,11204.0,2016,4,2,2016-Q2
2603,Coburg,h,1008000,S,Jellis,2016-09-24,7.8,3058.0,Northern Metropolitan,11204.0,2016,9,3,2016-Q3
2604,Coburg,t,800000,PI,Peter,2016-09-24,7.8,3058.0,Northern Metropolitan,11204.0,2016,9,3,2016-Q3
2605,Coburg,t,599000,S,Ray,2016-09-24,7.8,3058.0,Northern Metropolitan,11204.0,2016,9,3,2016-Q3
2606,Coburg,h,860000,S,Nelson,2016-09-24,7.8,3058.0,Northern Metropolitan,11204.0,2016,9,3,2016-Q3
2607,Coburg,h,990000,SP,Grantham,2016-09-24,7.8,3058.0,Northern Metropolitan,11204.0,2016,9,3,2016-Q3
2608,Coburg,u,451000,S,RT,2016-09-24,7.8,3058.0,Northern Metropolitan,11204.0,2016,9,3,2016-Q3
2609,Coburg,h,635000,S,Brad,2017-02-25,7.8,3058.0,Northern Metropolitan,11204.0,2017,2,1,2017-Q1
2610,Coburg,h,1020000,PI,Raine,2017-02-25,7.8,3058.0,Northern Metropolitan,11204.0,2017,2,1,2017-Q1
2611,Coburg,h,967000,S,Nelson,2017-02-25,7.8,3058.0,Northern Metropolitan,11204.0,2017,2,1,2017-Q1
2612,Coburg,h,1025000,VB,Jellis,2017-02-25,7.8,3058.0,Northern Metropolitan,11204.0,2017,2,1,2017-Q1
2613,Coburg,h,700000,SP,Brad,2017-02-25,7.8,3058.0,Northern Metropolitan,11204.0,2017,2,1,2017-Q1
2614,Coburg,h,1130000,S,Nelson,2017-02-25,7.8,3058.0,Northern Metropolitan,11204.0,2017,2,1,2017-Q1
2615,Coburg,h,835000,SA,Peter,2017-02-25,7.8,3058.0,Northern Metropolitan,11204.0,2017,2,1,2017-Q1
2616,Coburg,h,1075000,S,Hodges,2017-02-25,7.8,3058.0,Northern Metropolitan,11204.0,2017,2,1,2017-Q1
2617,Coburg,h,845000,S,Brad,2017-02-25,7.8,3058.0,Northern Metropolitan,11204.0,2017,2,1,2017-Q1
2618,Coburg,t,600000,S,Brad,2017-02-25,7.8,3058.0,Northern Metropolitan,11204.0,2017,2,1,2017-Q1
2619,Coburg,h,1461000,S,Jellis,2017-02-25,7.8,3058.0,Northern Metropolitan,11204.0,2017,2,1,2017-Q1
2620,Coburg,t,605000,PI,Peter,2017-02-25,7.8,3058.0,Northern Metropolitan,11204.0,2017,2,1,2017-Q1
2621,Coburg,h,1150000,PI,Peter,2016-07-26,7.8,3058.0,Northern Metropolitan,11204.0,2016,7,3,2016-Q3
2622,Coburg,h,630000,S,Raine,2016-06-27,7.8,3058.0,Northern Metropolitan,11204.0,2016,6,2,2016-Q2
2623,Coburg,u,515000,S,Ray,2016-06-27,7.8,3058.0,Northern Metropolitan,11204.0,2016,6,2,2016-Q2
2624,Coburg,h,770000,PI,Raine,2016-06-27,7.8,3058.0,Northern Metropolitan,11204.0,2016,6,2,2016-Q2
2625,Coburg,h,472000,S,Nelson,2016-06-27,7.8,3058.0,Northern Metropolitan,11204.0,2016,6,2,2016-Q2
2626,Coburg,h,901000,S,Peter,2016-06-27,7.8,3058.0,Northern Metropolitan,11204.0,2016,6,2,2016-Q2
2627,Coburg,h,642000,S,Nelson,2016-06-27,7.8,3058.0,Northern Metropolitan,11204.0,2016,6,2,2016-Q2
2628,Coburg,h,605000,S,Jellis,2016-06-27,7.8,3058.0,Northern Metropolitan,11204.0,2016,6,2,2016-Q2
2629,Coburg,t,687000,S,Nelson,2016-11-27,7.8,3058.0,Northern Metropolitan,11204.0,2016,11,4,2016-Q4
2630,Coburg,h,975000,PI,Re,2016-11-27,7.8,3058.0,Northern Metropolitan,11204.0,2016,11,4,2016-Q4
2631,Coburg,h,985000,S,Jellis,2016-11-27,7.8,3058.0,Northern Metropolitan,11204.0,2016,11,4,2016-Q4
2632,Coburg,h,835000,S,hockingstuart,2016-11-27,7.8,3058.0,Northern Metropolitan,11204.0,2016,11,4,2016-Q4
2633,Coburg,h,951000,SP,Nelson,2016-11-27,7.8,3058.0,Northern Metropolitan,11204.0,2016,11,4,2016-Q4
2634,Coburg,h,1370000,S,Nelson,2016-05-28,7.8,3058.0,Northern Metropolitan,11204.0,2016,5,2,2016-Q2
2635,Coburg,h,700000,VB,Nelson,2016-05-28,7.8,3058.0,Northern Metropolitan,11204.0,2016,5,2,2016-Q2
2636,Coburg,t,810000,S,Nelson,2016-05-28,7.8,3058.0,Northern Metropolitan,11204.0,2016,5,2,2016-Q2
2637,Coburg,u,445000,SP,Raine,2016-05-28,7.8,3058.0,Northern Metropolitan,11204.0,2016,5,2,2016-Q2
2638,Coburg,h,838000,S,Jellis,2016-05-28,7.8,3058.0,Northern Metropolitan,11204.0,2016,5,2,2016-Q2
2639,Coburg,h,810000,S,Nelson,2016-05-28,7.8,3058.0,Northern Metropolitan,11204.0,2016,5,2,2016-Q2
2640,Coburg,h,1150000,PI,Nelson,2016-05-28,7.8,3058.0,Northern Metropolitan,11204.0,2016,5,2,2016-Q2
2641,Coburg,h,931000,SP,Brad,2016-05-28,7.8,3058.0,Northern Metropolitan,11204.0,2016,5,2,2016-Q2
2642,Coburg,u,241000,S,Nelson,2016-08-28,7.8,3058.0,Northern Metropolitan,11204.0,2016,8,3,2016-Q3
2643,Coburg,h,1331000,S,Jellis,2016-08-28,7.8,3058.0,Northern Metropolitan,11204.0,2016,8,3,2016-Q3
2644,Coburg,h,1007000,SP,Brad,2016-08-28,7.8,3058.0,Northern Metropolitan,11204.0,2016,8,3,2016-Q3
2645,Coburg,h,981000,S,Nelson,2016-08-28,7.8,3058.0,Northern Metropolitan,11204.0,2016,8,3,2016-Q3
2646,Coburg,t,570000,S,Peter,2016-08-28,7.8,3058.0,Northern Metropolitan,11204.0,2016,8,3,2016-Q3
2647,Coburg,h,500000,S,Nelson,2016-08-28,7.8,3058.0,Northern Metropolitan,11204.0,2016,8,3,2016-Q3
2648,Coburg,h,830000,PI,Ray,2016-07-30,7.8,3058.0,Northern Metropolitan,11204.0,2016,7,3,2016-Q3
2649,Coburg,h,1194500,S,hockingstuart,2016-07-30,7.8,3058.0,Northern Metropolitan,11204.0,2016,7,3,2016-Q3
2650,Coburg,u,425000,S,Ray,2016-07-30,7.8,3058.0,Northern Metropolitan,11204.0,2016,7,3,2016-Q3
2651,Coburg,h,645000,SP,Jellis,2016-07-30,7.8,3058.0,Northern Metropolitan,11204.0,2016,7,3,2016-Q3
2652,Coburg North,h,845000,S,Nelson,2016-09-03,9.2,3058.0,Northern Metropolitan,3445.0,2016,9,3,2016-Q3
2653,Coburg North,h,751000,SP,Melbourne,2016-12-03,9.2,3058.0,Northern Metropolitan,3445.0,2016,12,4,2016-Q4
2654,Coburg North,h,895000,S,Nelson,2016-12-03,9.2,3058.0,Northern Metropolitan,3445.0,2016,12,4,2016-Q4
2655,Coburg North,h,655000,SP,hockingstuart,2016-12-03,9.2,3058.0,Northern Metropolitan,3445.0,2016,12,4,2016-Q4
2656,Coburg North,t,631000,S,McGrath,2017-03-04,9.2,3058.0,Northern Metropolitan,3445.0,2017,3,1,2017-Q1
2657,Coburg North,t,600000,S,McGrath,2017-03-04,9.2,3058.0,Northern Metropolitan,3445.0,2017,3,1,2017-Q1
2658,Coburg North,h,820000,SP,Brad,2017-03-04,9.2,3058.0,Northern Metropolitan,3445.0,2017,3,1,2017-Q1
2659,Coburg North,h,715000,SP,hockingstuart,2017-03-04,9.2,3058.0,Northern Metropolitan,3445.0,2017,3,1,2017-Q1
2660,Coburg North,h,735000,SP,Barry,2017-03-04,9.2,3058.0,Northern Metropolitan,3445.0,2017,3,1,2017-Q1
2661,Coburg North,h,1180000,S,Nelson,2017-03-04,9.2,3058.0,Northern Metropolitan,3445.0,2017,3,1,2017-Q1
2662,Coburg North,h,864000,S,Nelson,2016-06-04,9.2,3058.0,Northern Metropolitan,3445.0,2016,6,2,2016-Q2
2663,Coburg North,t,420000,VB,Peter,2016-08-06,9.2,3058.0,Northern Metropolitan,3445.0,2016,8,3,2016-Q3
2664,Coburg North,h,700000,S,Nelson,2016-05-07,9.2,3058.0,Northern Metropolitan,3445.0,2016,5,2,2016-Q2
2665,Coburg North,h,725000,S,Nelson,2016-11-07,9.2,3058.0,Northern Metropolitan,3445.0,2016,11,4,2016-Q4
2666,Coburg North,h,735000,SP,Nelson,2016-11-07,9.2,3058.0,Northern Metropolitan,3445.0,2016,11,4,2016-Q4
2667,Coburg North,t,591000,S,Nelson,2016-11-07,9.2,3058.0,Northern Metropolitan,3445.0,2016,11,4,2016-Q4
2668,Coburg North,h,860000,S,Nelson,2016-10-08,9.2,3058.0,Northern Metropolitan,3445.0,2016,10,4,2016-Q4
2669,Coburg North,h,765000,S,Raine,2016-10-08,9.2,3058.0,Northern Metropolitan,3445.0,2016,10,4,2016-Q4
2670,Coburg North,h,765000,S,Love,2016-10-08,9.2,3058.0,Northern Metropolitan,3445.0,2016,10,4,2016-Q4
2671,Coburg North,h,810000,S,Brad,2016-10-08,9.2,3058.0,Northern Metropolitan,3445.0,2016,10,4,2016-Q4
2672,Coburg North,h,625000,S,Nelson,2016-09-10,9.2,3058.0,Northern Metropolitan,3445.0,2016,9,3,2016-Q3
2673,Coburg North,h,1050000,S,hockingstuart,2016-09-10,9.2,3058.0,Northern Metropolitan,3445.0,2016,9,3,2016-Q3
2674,Coburg North,h,745000,SP,Raine,2016-12-10,9.2,3058.0,Northern Metropolitan,3445.0,2016,12,4,2016-Q4
2675,Coburg North,h,1050000,PI,Jellis,2016-12-10,9.2,3058.0,Northern Metropolitan,3445.0,2016,12,4,2016-Q4
2676,Coburg North,h,782000,S,Barry,2017-03-11,9.2,3058.0,Northern Metropolitan,3445.0,2017,3,1,2017-Q1
2677,Coburg North,h,935000,S,First,2016-11-12,9.2,3058.0,Northern Metropolitan,3445.0,2016,11,4,2016-Q4
2678,Coburg North,h,1009000,S,Ray,2016-11-12,9.2,3058.0,Northern Metropolitan,3445.0,2016,11,4,2016-Q4
2679,Coburg North,h,820000,SP,Nelson,2016-11-12,9.2,3058.0,Northern Metropolitan,3445.0,2016,11,4,2016-Q4
2680,Coburg North,h,780000,S,Nelson,2016-11-12,9.2,3058.0,Northern Metropolitan,3445.0,2016,11,4,2016-Q4
2681,Coburg North,h,835500,S,Walshe,2016-08-13,9.2,3058.0,Northern Metropolitan,3445.0,2016,8,3,2016-Q3
2682,Coburg North,h,707000,S,Brad,2016-08-13,9.2,3058.0,Northern Metropolitan,3445.0,2016,8,3,2016-Q3
2683,Coburg North,h,570000,S,Ray,2016-05-14,9.2,3058.0,Northern Metropolitan,3445.0,2016,5,2,2016-Q2
2684,Coburg North,t,522500,S,RW,2016-05-14,9.2,3058.0,Northern Metropolitan,3445.0,2016,5,2,2016-Q2
